0.7407002414645643	0.33599918848263366	0.3394753383348281	0.14856544792298765	0.3799851693259668	0.6688723836355801	0.8671698931128562
0.8665309612656931	0.8376866036285289	0.6976620492697478	0.43126890397749595	0.04983376125838035	0.27823461263366656	0.6931898056352832
0.43441540060318284	0.812850445652824	0.48475413152646074	0.40198103750360814	0.6941304483932778	0.9622001638825328	0.42674461429097255
0.30964261908193635	0.7108340235398836	0.8475806236013672	0.36549988333611183	0.9276530856202208	0.8172747325444736	0.1272861457914145
0.7866222350322054	0.5789146528483526	0.8125204183584365	0.6053513255894489	0.5274708455410242	0.31675748507632195	0.7399515469374613
0.18488639701912102	0.5961592567814531	0.04134907514005848	0.0605990598563837	0.4162425440854576	0.8999645466318382	0.35234958416704254
0.7017782953729876	0.49178535218683916	0.21179469722011146	0.34640411553310857	0.7305279194951162	0.19586130630049126	0.4203112725214
0.8674136027553001	0.8049307195187436	0.3929037519295895	0.8588206032270491	0.8978241544399985	0.934703938451726	0.825081523784843
0.6935614969274855	0.3431963002077665	0.8240474393765453	0.6993737983482591	0.48362727037893927	0.7535201624860672	0.6874865606604754
0.22970619968839534	0.3299154636392392	0.39878648874840605	0.10586194376444924	0.6719680842837956	0.4998980195586442	0.7970549936225757
0.00046502084176469616	0.130495634511395	0.6220203054155984	0.36130906645061445	0.2440080111932632	0.02082343216931659	0.1511945532342327
0.9680888635278753	0.9000307011220048	0.6452911496069924	0.8820981179901521	0.443606060533694	0.5097857438126039	0.7338484434551198
0.01262265168251342	0.38267311626571865	0.33601810011544253	0.23459167343748355	0.8869432134557291	0.9279524257875917	0.9690119777499537
0.9018854457905643	0.5822195697696175	0.25586802191478575	0.5855825273425757	0.9909246364734872	0.8101999746070021	0.14371475444693838
0.0008914091776903721	0.11147031973647303	0.7121964601970179	0.7075860733334629	0.20380772254467572	0.6349323899111394	0.3078960728197171
0.17886628921002212	0.10392199632339305	0.506160816420945	0.07235775561191415	0.7261121512270807	0.09436669439199252	0.6351587898606259
0.06461755244686129	0.6329283721147638	0.03616809367914953	0.830781746383519	0.1836421237828516	0.6046554307499983	0.6555890919716758
0.45008183233038057	0.7983874941294471	0.3955694692325571	0.8308648552512718	0.5501181348599666	0.41614515987936995	0.3120111905462357
0.5379278287201044	0.570866900513537	0.7276882330886878	0.18852616700721025	0.7466867723418249	0.34356372707507	0.775248307856439
0.7302747779023802	0.12316480148761455	0.16316509764278675	0.7417924554014188	0.27296853830820744	0.28796662620840374	0.3620088649739883
0.24989084266360462	0.6418504684287654	0.7513605536336674	0.9614389837294695	0.44113113317847463	0.002138988507976336	0.5571332845451746
0.31169279214196965	0.23186543664592407	0.025154305100397734	0.4437822542702414	0.7987079006245599	0.35621892962132873	0.5367657443586795
0.48918869470800197	0.24055194445278194	0.7420970965830993	0.8434264286800432	0.3953041474053276	0.8139032883299073	0.3645887539069468
0.6129756601492873	0.4731484656184799	0.5480092168832644	0.7318932418820994	0.19579742410194534	0.08391545253595467	0.19863382173726607
0.1427280601854488	0.17232814583554634	0.9008080266306642	0.8816448987835324	0.9485625462740734	0.544451922888886	0.9651594841349858
0.24268799720432455	0.781804540102693	0.2890507515698695	0.35933217207353274	0.746202849501663	0.4811169721975441	0.0915797444188935
0.5866006630925629	0.027552495449037595	0.18161634723917475	0.9576414845787051	0.025404755976894844	0.5320533438248187	0.5629718489714697
0.888059409845998	0.557070739584439	0.3538505425800893	0.9484418032764026	0.25542292139959644	0.20412841707432894	0.24722300928563046
0.6455705672726397	0.9542397303908552	0.7998042192113834	0.4508056992864695	0.8175415445029846	0.6677205603580214	0.9512995534974613
0.18531350502303168	0.04954769809048054	0.3960957362483404	0.572148704476845	0.13618367159485367	0.3651128331693174	0.9706244128969121
0.1337050500696766	0.5382869278523161	0.5355980443133603	0.7993521310797387	0.6093364527677767	0.23478086717521673	0.12763283874585984
0.24194398314710663	0.05164485548444464	0.7196370406668118	0.1677985425888311	0.761086273424274	0.5744542297788524	0.8195104474768018
0.4330990890094406	0.6688320931285556	0.05395762068279586	0.7137620187593039	0.4139235931538645	0.5412534212931011	0.057380801542526116
0.9992814609903691	0.4685320801329538	0.8877446693533309	0.5642692899999568	0.39407112077193296	0.15564274099637299	0.3275245788490502
0.4936832611244193	0.2507454510894198	0.15297270727917978	0.517810350678739	0.6636473731175889	0.8219635755912451	0.10993673535604542
0.3416326164764547	0.6009495211876337	0.868793705324588	0.1592506191393972	0.42161279457939904	0.632801719980685	0.9939721757953082
0.6181949487915064	0.30109751000460383	0.014431356951653651	0.03823985016272391	0.31651301184835323	0.7576923888743763	0.030521527741375065
0.31592831891014983	0.6617660490146193	0.5863543143161594	0.4311697192438553	0.3283268115279676	0.10573302168097842	0.17901100363252076
0.2834164144956961	0.7025365511310881	0.7037529674005831	0.5389440591979859	0.9944111748709921	0.8853982467887302	0.618010946455559
0.5443917675648078	0.7246862561264802	0.8557987725714149	0.2402782204748346	0.11151473244959242	0.666066858844226	0.8900405498124784
0.7895232466389466	0.4481022095415048	0.44556940654312127	0.6983858989866287	0.8420213694316911	0.8912646605533494	0.591659402376375
0.44778740768916325	0.7409295435336771	0.2878037328244951	0.12166595005531655	0.7569199038688019	0.548278256600943	0.9819632731017705
0.6682358499520216	0.5320970258249091	0.06698699109348838	0.8761959135122896	0.01246173102927961	0.48473950601715066	0.9358457286784481
